,id,minute,possession_team,play_pattern,team,player,shot_end_location,position,location,duration,shot_one_on_one,shot_outcome,shot_type,match_id,under_pressure
126005,c6880455-a2ac-4864-a24d-7878f1966f17,68,Barcelona,Other,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 43.6, 0.8]",Right Wing,"[108.1, 40.2]",0.673883,,Goal,Penalty,303532,
126006,d9eb8956-61a9-4a48-972e-7665f2624b79,71,Leganés,From Throw In,Leganés,José Luis García del Pozo,"[103.8, 37.8]",Left Center Midfield,"[102.3, 37.3]",0.080074,,Blocked,Open Play,303532,
126007,69f2798a-18bd-488c-ad71-78a07d380409,73,Leganés,Regular Play,Leganés,José Luis García del Pozo,"[108.4, 49.6]",Left Center Midfield,"[107.7, 50.1]",0.126414,,Blocked,Open Play,303532,True
126008,09f5b56c-73b3-4996-9a92-f3dc1fc4254b,78,Barcelona,From Throw In,Barcelona,Antoine Griezmann,"[120.0, 29.2, 1.1]",Center Forward,"[104.7, 41.0]",1.506998,,Off T,Open Play,303532,
126009,7222916c-5b23-438b-a308-d90924cca60b,80,Barcelona,From Free Kick,Barcelona,Ivan Rakitić,"[120.0, 44.8, 3.6]",Right Center Midfield,"[109.4, 15.2]",1.525108,,Off T,Free Kick,303532,
126010,8be6c1dd-9252-4b03-a282-c41d189c01ca,81,Leganés,From Goal Kick,Leganés,Guido Marcelo Carrillo,"[120.0, 35.2, 0.2]",Right Center Forward,"[102.0, 35.1]",0.671911,,Off T,Open Play,303532,
126011,5e6dd659-835d-4513-a12e-5bef1a65e790,87,Barcelona,Regular Play,Barcelona,Ricard Puig Martí,"[110.3, 37.6, 0.2]",Left Center Midfield,"[107.0, 35.4]",0.246103,,Saved,Open Play,303532,True
126012,198ff4be-4b28-40b8-bbb2-f1eeb6b40ee5,87,Barcelona,From Corner,Barcelona,Ricard Puig Martí,"[116.8, 35.7, 1.0]",Left Center Midfield,"[100.5, 26.2]",0.667684,,Saved,Open Play,303532,
126013,e93e0bb9-87fd-4783-be81-fdc8185f7fec,5,Barcelona,From Corner,Barcelona,Gerard Piqué Bernabéu,"[120.0, 42.6, 2.8]",Right Center Back,"[118.3, 44.1]",0.196871,,Post,Open Play,303516,
126014,865ce0cf-8050-4cbe-b947-6af77bc94812,6,Celta Vigo,From Free Kick,Celta Vigo,Fyodor Smolov,"[111.2, 32.4]",Left Center Forward,"[108.8, 26.1]",0.25918,,Blocked,Open Play,303516,
126015,d08abc0c-cf28-4fa5-b273-267246abffee,9,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[107.1, 47.0]",Right Wing,"[96.2, 55.6]",0.546701,,Blocked,Open Play,303516,
126016,8d1afb4c-4d17-4e1b-99e8-6879e740ea59,9,Barcelona,From Corner,Barcelona,Ricard Puig Martí,"[120.0, 25.1, 0.2]",Left Center Midfield,"[98.7, 44.1]",0.848434,,Off T,Open Play,303516,
126017,324d1691-9fe4-4e05-aa18-0cb6ac48a3e4,13,Barcelona,From Corner,Barcelona,Lionel Andrés Messi Cuccittini,"[102.9, 37.4]",Right Wing,"[95.0, 36.6]",0.294846,,Blocked,Open Play,303516,
126018,ecad2e0c-b47d-4d83-ac05-11b15396b77d,15,Celta Vigo,Regular Play,Celta Vigo,Iago Aspas Juncal,"[116.6, 43.8, 1.1]",Right Center Forward,"[110.6, 50.5]",1.19784,,Saved,Open Play,303516,
126019,873e9ecd-f9e5-42ce-b17b-46633ac93866,19,Barcelona,From Free Kick,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 43.1, 1.9]",Center Forward,"[116.2, 44.4]",0.525849,,Goal,Open Play,303516,
126020,8e2dfbd8-86f3-4a1c-b5dd-e632f1e42c0d,21,Celta Vigo,Regular Play,Celta Vigo,Fyodor Smolov,"[105.3, 33.4]",Left Center Forward,"[102.5, 32.1]",0.165741,,Blocked,Open Play,303516,
126021,82072a93-4404-4146-875e-e17fede89c09,21,Celta Vigo,Regular Play,Celta Vigo,Iago Aspas Juncal,"[113.3, 49.8]",Right Center Forward,"[112.8, 50.8]",0.170714,,Blocked,Open Play,303516,
126022,9180ee4f-ab43-45d5-aad9-96b8c766ebc4,23,Celta Vigo,Regular Play,Celta Vigo,Brais Méndez Portela,"[114.6, 35.1, 1.3]",Right Center Midfield,"[112.1, 32.4]",0.189993,,Saved to Post,Open Play,303516,
126023,217dd5c4-986b-42e2-9d67-a40a1dfac346,32,Barcelona,Regular Play,Barcelona,Arturo Erasmo Vidal Pardo,"[120.0, 28.6, 0.2]",Right Center Midfield,"[98.9, 48.9]",1.176813,,Off T,Open Play,303516,
126024,c9adb750-4080-4f5d-af21-d17dc04f157d,35,Barcelona,From Throw In,Barcelona,Anssumane Fati,"[108.0, 37.3]",Left Wing,"[106.7, 37.2]",0.080797,,Blocked,Open Play,303516,
126025,d1012dfc-e815-4882-9566-b792131f0399,35,Barcelona,From Corner,Barcelona,Luis Alberto Suárez Díaz,"[109.5, 44.1]",Center Forward,"[107.2, 44.1]",0.154093,,Blocked,Open Play,303516,
126026,d4c4072b-691a-44be-bee1-b5584203acbe,39,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 35.3, 3.8]",Right Wing,"[101.4, 43.1]",0.855434,,Off T,Open Play,303516,
126027,d19eda6e-f8a1-4b1f-a4fd-dccf2d4c9a60,47,Barcelona,From Corner,Barcelona,Ricard Puig Martí,"[104.5, 43.5]",Left Center Midfield,"[97.1, 44.9]",0.28327,,Blocked,Open Play,303516,
126028,89449222-5587-4d5e-a8eb-57445e4d2338,48,Barcelona,From Throw In,Barcelona,Nélson Cabral Semedo,"[120.0, 46.0, 6.0]",Right Back,"[99.2, 53.5]",0.955688,,Off T,Open Play,303516,
126029,4fdee6fc-3fff-45aa-84c0-2c1d7afaf81f,49,Celta Vigo,Regular Play,Celta Vigo,Fyodor Smolov,"[120.0, 41.2, 0.2]",Left Center Forward,"[112.8, 40.3]",0.375885,,Goal,Open Play,303516,
126030,0093c485-6981-4acc-baf1-46d1baaf557e,50,Barcelona,From Kick Off,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 43.8, 4.3]",Right Wing,"[116.9, 49.6]",0.605844,,Off T,Open Play,303516,True
126031,bb856028-e538-4750-a45c-a2ac49429910,53,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 35.1, 1.4]",Right Wing,"[99.4, 39.6]",0.913934,,Off T,Open Play,303516,
126032,0e27ad88-f83e-4353-9f25-df9260c406cf,55,Barcelona,From Counter,Barcelona,Anssumane Fati,"[105.7, 30.2]",Left Wing,"[104.6, 29.7]",0.192577,,Blocked,Open Play,303516,
126033,5fdfdd1f-6154-44e1-a3e6-63a52d63280b,58,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[105.5, 29.7]",Right Wing,"[103.0, 27.6]",0.206713,,Blocked,Open Play,303516,
126034,04c66df0-5b74-4796-bd56-e84aaf5862cb,66,Barcelona,From Throw In,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 37.1, 0.0]",Center Forward,"[108.6, 48.2]",0.823089,,Goal,Open Play,303516,
126035,8f0b22c0-04eb-4e4b-b6fe-104dae9c86b3,70,Celta Vigo,Regular Play,Celta Vigo,Rafael Alcântara do Nascimento,"[101.0, 37.4]",Right Center Midfield,"[98.4, 37.1]",0.106804,,Blocked,Open Play,303516,
126036,24e9220a-98b3-42de-a5bf-29ec257a01ff,75,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[103.9, 45.8]",Right Wing,"[93.4, 46.4]",0.341319,,Blocked,Free Kick,303516,
126037,54956692-6762-425d-8ade-77ede6f0f4e2,79,Celta Vigo,Regular Play,Celta Vigo,Manuel Agudo Durán,"[116.8, 37.2, 0.0]",Left Center Forward,"[105.4, 35.1]",0.588572,,Saved,Open Play,303516,
126038,7495f9d5-f013-47b4-afcf-8e8756c652c2,87,Celta Vigo,From Free Kick,Celta Vigo,Iago Aspas Juncal,"[120.0, 36.4, 0.2]",Center Forward,"[100.8, 28.2]",0.814201,,Goal,Free Kick,303516,
126039,d5c310e9-18a3-4b1e-b1b8-4459bfad7cc9,93,Barcelona,Regular Play,Barcelona,Ivan Rakitić,"[100.7, 38.6]",Center Defensive Midfield,"[89.5, 38.1]",0.369178,,Blocked,Open Play,303516,
126040,43e746cd-6604-4ba8-b5af-1007fbcb3b99,94,Celta Vigo,From Goal Kick,Celta Vigo,Manuel Agudo Durán,"[119.1, 40.5, 0.2]",Left Attacking Midfield,"[115.9, 35.8]",0.426481,,Saved,Open Play,303516,
126041,814f31b3-c7d8-4ff7-98d7-69d246a17bfb,9,Real Madrid,Regular Play,Real Madrid,Karim Benzema,"[117.6, 37.8, 0.5]",Left Center Forward,"[103.1, 33.2]",0.688806,,Saved,Open Play,303596,
126042,e42d5a6a-82e9-46d5-960c-58877ea3fcde,16,Real Madrid,From Throw In,Real Madrid,Carlos Henrique Casimiro,"[103.5, 44.4]",Center Defensive Midfield,"[90.6, 39.7]",0.642083,,Blocked,Open Play,303596,True
126043,294051d3-5be1-4da0-be2c-38a0ad2e9b54,16,Real Madrid,From Corner,Real Madrid,Carlos Henrique Casimiro,"[120.0, 41.1]",Center Defensive Midfield,"[116.2, 35.1]",0.752318,,Blocked,Open Play,303596,
126044,adef9fe0-3b25-4005-b821-3ac73b61cecd,16,Real Madrid,From Corner,Real Madrid,Raphaël Varane,"[111.2, 40.2]",Right Center Back,"[110.6, 40.3]",0.072321,,Blocked,Open Play,303596,True
126045,66353063-d5cd-44da-b647-5195cf06b506,18,Real Madrid,From Corner,Real Madrid,Carlos Henrique Casimiro,"[117.7, 43.0]",Center Defensive Midfield,"[103.4, 55.4]",0.814241,,Blocked,Open Play,303596,True
126046,7481bfa8-e13f-427e-9661-e902077973cb,23,Real Madrid,From Throw In,Real Madrid,Sergio Ramos García,"[120.0, 30.8, 0.2]",Left Center Back,"[112.2, 32.5]",0.998346,,Off T,Open Play,303596,
126047,2c56bbbf-c74a-4bdb-87d8-3f890962839b,25,Real Madrid,From Throw In,Real Madrid,Carlos Henrique Casimiro,"[118.6, 42.8, 0.7]",Center Defensive Midfield,"[87.6, 28.8]",1.071466,,Saved,Open Play,303596,
126048,15a49b0c-2d09-4aae-bdea-cb3e450f9550,25,Real Madrid,From Corner,Real Madrid,Raphaël Varane,"[120.0, 45.7, 1.4]",Right Center Back,"[108.9, 43.1]",1.131723,,Off T,Open Play,303596,
126049,36fb177b-aafb-406e-9d9f-e14542b05547,29,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[118.2, 41.5]",Right Wing,"[103.7, 41.1]",0.71576,,Blocked,Open Play,303596,True
126050,9666cbc5-c045-47df-9dcd-06377562461f,30,Real Madrid,Regular Play,Real Madrid,Federico Santiago Valverde Dipetta,"[120.0, 45.7, 0.5]",Right Center Midfield,"[90.1, 34.5]",1.145412,,Off T,Open Play,303596,
126051,ed0793a5-64ad-4682-9bd9-12e66dbd7a2b,32,Barcelona,From Free Kick,Barcelona,Jordi Alba Ramos,"[105.5, 24.4]",Left Back,"[104.8, 23.6]",0.059779,,Blocked,Open Play,303596,True
126052,ea8af918-06c5-40a0-889d-c0fea26c1fba,36,Real Madrid,Regular Play,Real Madrid,Toni Kroos,"[120.0, 50.6, 4.2]",Left Center Midfield,"[93.8, 36.5]",1.379137,,Off T,Open Play,303596,
126053,a1e7ac09-3008-484e-80d1-4a9106b0d732,38,Real Madrid,Regular Play,Real Madrid,Gareth Frank Bale,"[101.1, 22.9]",Right Center Forward,"[99.7, 21.7]",0.158197,,Blocked,Open Play,303596,True
126054,2c30999e-9481-4387-ba9f-1ea737f2ddf0,40,Barcelona,Regular Play,Barcelona,Jordi Alba Ramos,"[120.0, 46.4, 0.2]",Left Back,"[110.3, 33.2]",1.026983,,Off T,Open Play,303596,
126055,aaeca5d0-5a5a-4a14-b6e5-bd1c10c90982,43,Real Madrid,Regular Play,Real Madrid,Federico Santiago Valverde Dipetta,"[118.6, 38.9, 0.3]",Right Center Midfield,"[97.2, 46.0]",0.693025,,Saved,Open Play,303596,
126056,09783f3f-fbb4-42e3-9158-cb8676f53dcc,53,Real Madrid,Regular Play,Real Madrid,Federico Santiago Valverde Dipetta,"[102.1, 41.6]",Right Center Midfield,"[91.9, 44.0]",0.351983,,Blocked,Open Play,303596,
126057,7cba015f-d876-4aec-a878-5931973734df,61,Real Madrid,From Throw In,Real Madrid,Toni Kroos,"[100.9, 39.0]",Left Center Midfield,"[94.8, 39.8]",0.415715,,Blocked,Open Play,303596,
126058,f5d5c186-d650-43a9-90dc-f1ba5c933baa,63,Barcelona,Regular Play,Barcelona,Antoine Griezmann,"[113.6, 51.2]",Left Wing,"[111.7, 53.9]",0.113015,,Blocked,Open Play,303596,
126059,083fcafe-8b6f-4b58-8901-d66aefb20d19,64,Real Madrid,From Throw In,Real Madrid,Karim Benzema,"[120.0, 35.9, 1.6]",Left Center Forward,"[116.8, 29.0]",0.718509,,Post,Open Play,303596,
126060,23fe002f-6d7c-4ed7-af9f-5629265242cd,66,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[97.9, 34.6]",Right Wing,"[88.2, 34.3]",0.321248,,Blocked,Free Kick,303596,
126061,eaea16e1-bf19-457e-baea-5da615b2043e,67,Real Madrid,Regular Play,Real Madrid,Gareth Frank Bale,"[120.0, 35.3, 1.9]",Right Center Forward,"[108.9, 27.8]",0.716482,,Off T,Open Play,303596,
126062,fc0d3479-aba5-4ac5-8fc8-b565a93bdf02,71,Barcelona,From Free Kick,Barcelona,Frenkie de Jong,"[115.2, 42.3, 0.2]",Left Center Midfield,"[100.6, 51.6]",0.625184,,Saved,Open Play,303596,
126063,85b924e6-ac54-4fc9-bb4f-240fd274f062,73,Barcelona,From Free Kick,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 44.8, 6.1]",Center Forward,"[109.0, 26.1]",0.88661,,Off T,Open Play,303596,
126064,4854fd09-9576-4332-bfe4-99f6061e7117,86,Barcelona,From Corner,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 48.8, 0.7]",Center Forward,"[113.8, 47.9]",0.411206,,Off T,Open Play,303596,True
126065,568766e0-ec51-4635-a08d-c8fb8bf59bae,88,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[110.6, 25.8]",Center Forward,"[110.0, 25.1]",0.073554,,Blocked,Open Play,303596,
126066,4f8ae925-9ef1-48cc-816a-9f82d2e8e7a2,89,Real Madrid,Regular Play,Real Madrid,Daniel Carvajal Ramos,"[112.7, 38.8]",Right Back,"[111.6, 49.8]",0.447723,,Wayward,Open Play,303596,
126067,64f6fbe9-b6bd-4268-b5b3-035d85bf3688,2,Barcelona,From Corner,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 35.8, 2.3]",Right Wing,"[118.5, 25.9]",0.413645,True,Off T,Open Play,303430,
126068,0aa164c0-5f9c-4a2f-9119-9be3661c3c60,2,Villarreal,From Corner,Villarreal,Raúl Albiol Tortajada,"[120.0, 50.0, 5.0]",Right Center Back,"[115.3, 51.1]",0.435551,,Off T,Open Play,303430,
126069,b9a305ed-7a63-4f58-8c0f-1c7d1fa9c2bf,5,Barcelona,From Corner,Barcelona,Antoine Griezmann,"[120.0, 42.5, 2.5]",Left Wing,"[117.8, 48.4]",0.432152,True,Goal,Open Play,303430,
126070,8705147b-cd21-48cb-b9ee-ad4cc24b35ba,7,Villarreal,Regular Play,Villarreal,Samuel Chimerenka Chukwueze,"[110.2, 47.7]",Right Wing,"[101.4, 55.4]",0.363114,,Blocked,Open Play,303430,
126071,3f97b8a1-c7c4-4897-a9b6-eeb74bdcef20,14,Barcelona,Regular Play,Barcelona,Antoine Griezmann,"[107.6, 33.0]",Left Wing,"[105.4, 32.3]",0.126964,,Blocked,Open Play,303430,
126072,f41bd32b-7398-4312-bde2-939d631c919a,14,Barcelona,From Throw In,Barcelona,Arthur Henrique Ramos de Oliveira Melo,"[120.0, 38.1, 2.5]",Left Center Midfield,"[88.8, 39.3]",1.057577,,Goal,Open Play,303430,
126073,e26eff20-024d-49d2-a08f-d8ef586af4c6,24,Villarreal,Regular Play,Villarreal,Gerard Moreno Balaguero,"[95.6, 30.3]",Center Forward,"[92.9, 29.0]",0.159171,,Blocked,Open Play,303430,
126074,59e77577-5c95-4bbc-b9a1-297d7d4567ef,27,Villarreal,Regular Play,Villarreal,Javier Ontiveros Parra,"[120.0, 48.3, 1.3]",Left Wing,"[89.3, 53.2]",1.160379,,Off T,Open Play,303430,
126075,aa0d3446-1616-4997-b5cc-5fd3139abb24,39,Villarreal,Regular Play,Villarreal,Samuel Chimerenka Chukwueze,"[110.5, 35.8]",Right Wing,"[109.7, 35.3]",0.128421,,Blocked,Open Play,303430,
126076,d3434b23-0214-4075-b063-ffabfa3e9c28,43,Villarreal,Regular Play,Villarreal,Santiago Cazorla González,"[119.9, 40.7, 2.0]",Center Attacking Midfield,"[92.0, 33.0]",1.182021,,Goal,Open Play,303430,True
126077,d98c76da-515c-43a6-9bbd-3f5b3cbbd18b,46,Barcelona,Regular Play,Barcelona,Antoine Griezmann,"[112.3, 23.5]",Left Wing,"[114.2, 32.0]",0.969941,,Wayward,Open Play,303430,
126078,89a672bd-8c99-42bd-b516-23390e4db64c,47,Villarreal,Regular Play,Villarreal,Santiago Cazorla González,"[117.6, 43.5, 0.2]",Center Attacking Midfield,"[104.5, 45.9]",0.515962,,Saved,Open Play,303430,
126079,954f5c43-4411-42c5-a275-3441160f0575,51,Barcelona,From Free Kick,Barcelona,Luis Alberto Suárez Díaz,"[117.7, 41.3, 0.3]",Center Forward,"[106.9, 42.5]",0.928181,,Saved,Open Play,303430,
126080,783684d0-263c-4215-aa5d-2ebb7cb5218a,53,Villarreal,From Throw In,Villarreal,Samuel Chimerenka Chukwueze,"[120.0, 29.7, 5.8]",Right Wing,"[100.7, 47.3]",1.064714,,Off T,Open Play,303430,
126081,50a0b565-8ce2-4243-b666-258c9ba7e130,62,Villarreal,From Free Kick,Villarreal,Samuel Chimerenka Chukwueze,"[108.3, 43.9]",Right Wing,"[107.0, 44.2]",0.098855,,Blocked,Open Play,303430,
126082,846a8f77-8d5b-4d82-9d8c-ee0501723f2d,66,Villarreal,Regular Play,Villarreal,Karl Brillant Toko Ekambi,"[105.6, 27.2]",Left Wing,"[104.9, 26.7]",0.109039,,Blocked,Open Play,303430,
126083,ca5c4040-b6a5-4631-aa4c-a7e15a3aebdd,68,Villarreal,Regular Play,Villarreal,Moisés Gómez Bordonado,"[116.9, 40.1, 0.2]",Center Forward,"[100.2, 54.4]",0.836979,,Saved,Open Play,303430,
126084,6434c39d-f3bb-44db-aeeb-4c506e0b2144,79,Barcelona,From Free Kick,Barcelona,Anssumane Fati,"[120.0, 45.3, 0.8]",Left Wing,"[104.1, 28.6]",1.016264,,Off T,Open Play,303430,
126085,81d104c2-7c87-4b51-8877-33f12b4a6ec7,89,Barcelona,From Free Kick,Barcelona,Gerard Piqué Bernabéu,"[118.6, 37.2, 2.1]",Right Center Back,"[98.7, 25.0]",0.918975,,Saved,Free Kick,303430,
126086,4451e109-786a-479f-8c4e-9d7b56ca032c,92,Barcelona,From Throw In,Barcelona,Antoine Griezmann,"[120.0, 42.2, 4.2]",Center Forward,"[103.9, 44.3]",0.689067,,Off T,Open Play,303430,True
126087,a87633ce-d489-4285-8e71-09414f549537,5,Barcelona,From Throw In,Barcelona,Antoine Griezmann,"[104.7, 36.5]",Right Center Forward,"[101.9, 36.3]",0.180049,,Blocked,Open Play,303725,
126088,e2020cb0-6d8e-4454-979b-7ecff9407d8e,9,Barcelona,From Throw In,Barcelona,Arturo Erasmo Vidal Pardo,"[120.0, 45.6, 5.5]",Right Center Midfield,"[113.3, 56.1]",0.72678,,Off T,Open Play,303725,
126089,7782593c-bef1-4b79-af1f-0d780e13fa91,13,Villarreal,From Free Kick,Villarreal,Santiago Cazorla González,"[117.0, 36.5, 0.2]",Left Midfield,"[111.4, 24.5]",0.413213,,Saved,Open Play,303725,
126090,874aa317-7519-4ff1-9967-8494c01c425d,13,Villarreal,From Free Kick,Villarreal,Gerard Moreno Balaguero,"[120.0, 37.4, 2.2]",Right Center Forward,"[111.4, 40.8]",0.447932,,Goal,Open Play,303725,
126091,05d1d3e8-579e-44c2-a56e-1c4eedce15ac,15,Barcelona,From Kick Off,Barcelona,Luis Alberto Suárez Díaz,"[117.0, 35.5, 0.2]",Left Center Forward,"[112.9, 28.8]",0.312074,True,Saved,Open Play,303725,True
126092,d4bf7fbb-9638-4399-ad70-964539d90e11,15,Barcelona,From Corner,Barcelona,Gerard Piqué Bernabéu,"[118.7, 40.7, 1.3]",Right Center Back,"[112.9, 40.8]",0.665872,,Saved,Open Play,303725,True
126093,13deebe3-755b-4d92-8430-eca15577d085,15,Villarreal,Regular Play,Villarreal,Alberto Moreno Pérez,"[120.0, 35.1, 1.7]",Left Back,"[118.5, 25.7]",0.498035,True,Off T,Open Play,303725,
126094,d0bffe4b-8eca-45c0-8f6d-0d8a0699bd15,18,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[98.4, 43.7]",Center Attacking Midfield,"[89.5, 45.9]",0.352315,,Blocked,Free Kick,303725,
126095,c2e328ea-c814-4515-b6e5-018bbf06cfcf,19,Barcelona,From Counter,Barcelona,Luis Alberto Suárez Díaz,"[120.0, 43.4, 2.0]",Left Center Forward,"[101.5, 27.0]",0.911746,,Goal,Open Play,303725,
126096,bc805f98-29d8-47ad-9183-0fe894ee6bc8,27,Villarreal,Regular Play,Villarreal,Gerard Moreno Balaguero,"[113.7, 52.7]",Right Center Forward,"[113.4, 37.3]",0.585267,,Wayward,Open Play,303725,
126097,d12189b9-27d8-476c-b9b5-089250f37ad5,29,Villarreal,Regular Play,Villarreal,Samuel Chimerenka Chukwueze,"[120.0, 35.5, 4.5]",Right Midfield,"[101.6, 56.5]",0.828295,,Off T,Open Play,303725,
126098,2c770f58-7e98-4ed8-a9a7-a0b83e77f506,36,Villarreal,From Counter,Villarreal,Carlos Arturo Bacca Ahumada,"[117.7, 43.5, 1.6]",Left Center Forward,"[111.0, 53.2]",0.381735,True,Saved,Open Play,303725,
126099,aa991dbe-786c-4382-a4d0-872f6717959c,37,Barcelona,Regular Play,Barcelona,Arturo Erasmo Vidal Pardo,"[115.1, 44.0, 1.5]",Right Center Midfield,"[107.4, 51.1]",0.386903,,Saved,Open Play,303725,
126100,d47939f0-f03f-40fb-ad30-bebe39891216,44,Barcelona,From Throw In,Barcelona,Antoine Griezmann,"[120.0, 42.4, 2.4]",Right Center Forward,"[101.5, 30.3]",1.383186,,Goal,Open Play,303725,
126101,a4f0784b-4a78-4764-a0ef-7c6a155ae028,52,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[118.9, 40.8, 2.2]",Center Attacking Midfield,"[103.9, 41.0]",1.026645,,Saved,Open Play,303725,
126102,b4bd611a-e184-48cb-be59-d3026924493f,57,Barcelona,From Free Kick,Barcelona,Luis Alberto Suárez Díaz,"[117.8, 47.3, 0.2]",Left Center Forward,"[116.8, 49.1]",0.075623,True,Saved,Open Play,303725,
126103,2dd05dc7-32d9-4ce7-bd28-5f2d3032c612,65,Barcelona,Regular Play,Barcelona,Arturo Erasmo Vidal Pardo,"[116.6, 41.8, 0.4]",Right Center Midfield,"[100.1, 42.7]",0.612738,,Saved,Open Play,303725,
126104,aa572759-abf2-4a8e-ac74-f84702a41604,66,Barcelona,From Counter,Barcelona,Jordi Alba Ramos,"[117.6, 35.4, 0.4]",Left Back,"[111.5, 28.7]",0.439303,,Saved,Open Play,303725,
126105,4c20ad8d-b12f-46f8-85b2-46c73d407d15,75,Villarreal,From Counter,Villarreal,Samuel Chimerenka Chukwueze,"[116.1, 41.9, 0.2]",Right Wing,"[104.6, 54.8]",0.619535,,Saved,Open Play,303725,
126106,b8fe4ce4-e6eb-46a1-8cba-aad6d3e4fe65,80,Barcelona,Regular Play,Barcelona,Martin Braithwaite Christensen,"[110.3, 44.1, 0.2]",Center Forward,"[109.5, 44.4]",0.326596,,Saved,Open Play,303725,True
126107,f0840747-cf06-4db0-816a-e8dfe069df91,85,Barcelona,From Free Kick,Barcelona,Anssumane Fati,"[120.0, 37.3, 0.1]",Left Wing,"[103.4, 30.0]",0.183159,,Goal,Open Play,303725,
126108,21c1cb56-7ab0-4370-a2df-ecf816425fd8,87,Villarreal,From Throw In,Villarreal,Mario Gaspar Pérez Martínez,"[120.0, 45.3, 4.8]",Right Back,"[89.5, 52.5]",0.73813,,Off T,Open Play,303725,
126109,707a1707-559e-47ba-bb21-27085e6b019d,90,Barcelona,Regular Play,Barcelona,Lionel Andrés Messi Cuccittini,"[117.4, 45.6, 1.3]",Right Wing,"[114.4, 51.1]",0.220836,True,Saved,Open Play,303725,
126110,12fe3594-d5ad-4be1-bbe6-e2a028e716c8,92,Barcelona,From Free Kick,Barcelona,Lionel Andrés Messi Cuccittini,"[120.0, 36.6, 2.8]",Right Wing,"[96.7, 38.3]",1.161073,,Post,Free Kick,303725,
126111,9c360fe7-e77c-45a1-bf96-9827953b1011,92,Barcelona,From Free Kick,Barcelona,Martin Braithwaite Christensen,"[119.2, 41.3, 1.8]",Center Forward,"[114.9, 40.8]",0.62128,True,Saved,Open Play,303725,
126112,b52a5a82-41f7-4234-a158-7755139fdacf,92,Barcelona,From Corner,Barcelona,Sergi Roberto Carnicer,"[120.0, 26.4, 3.9]",Right Back,"[112.2, 50.3]",0.803426,,Off T,Open Play,303725,True
126113,cc1a9f88-b3c1-41e4-8905-ed77c0401cab,93,Villarreal,From Corner,Villarreal,Samuel Chimerenka Chukwueze,"[120.0, 35.4, 5.4]",Right Wing,"[97.8, 24.2]",0.85368,,Off T,Open Play,303725,
126114,2f4f07f7-0bdd-49d1-a7c8-4b5e822150a8,94,Villarreal,From Throw In,Villarreal,Manuel Trigueros Muñoz,"[108.7, 38.3]",Center Attacking Midfield,"[98.1, 28.2]",0.576759,,Blocked,Open Play,303725,
126115,b1653192-7b52-4d7d-b484-7c940d29e3c9,6,Barcelona,Regular Play,Barcelona,Luis Alberto Suárez Díaz,"[117.5, 41.1, 0.3]",Center Forward,"[100.1, 41.5]",0.723679,,Saved,Open Play,303504,
126116,432ed365-0243-4474-82f1-97aa1174d7d4,14,Barcelona,Regular Play,Barcelona,Sergi Roberto Carnicer,"[106.1, 0.1]",Right Back,"[111.6, 49.0]",0.731015,,Wayward,Open Play,303504,
126117,fc5ea1d1-cc35-4dee-b204-00f8360cef80,16,Levante,From Free Kick,Levante,José Ángel Gómez Campaña,"[112.1, 38.4]",Right Midfield,"[111.0, 38.3]",0.068285,,Blocked,Open Play,303504,
126118,a1d7807e-60e1-47fe-83da-e27f583078d8,16,Levante,From Corner,Levante,José Ángel Gómez Campaña,"[120.0, 31.7, 3.0]",Right Midfield,"[115.5, 29.7]",0.751787,,Off T,Open Play,303504,
126119,c11b5dc8-0001-4362-869c-47f61ca54282,17,Levante,Regular Play,Levante,José Ángel Gómez Campaña,"[113.3, 24.5]",Right Midfield,"[112.4, 18.7]",0.203669,,Blocked,Open Play,303504,
126120,95510800-7ce4-4b0d-9c91-841ed80ecf78,18,Levante,From Corner,Levante,Borja Mayoral Moya,"[110.3, 29.8]",Left Center Forward,"[107.3, 28.1]",0.117871,,Blocked,Open Play,303504,
126121,71837c00-51c1-4662-9813-fd596758de8a,30,Barcelona,From Counter,Barcelona,Antoine Griezmann,"[116.6, 44.0, 0.3]",Left Wing,"[110.9, 50.9]",0.323967,True,Saved,Open Play,303504,
